size;seed;steps;sum;nano;
1933312;1337;1;2075507909178603;1307400
1933312;1337;2;1037728625360895;856500
1933312;1337;4;518757189508622;558900
1933312;1337;8;259746606319227;639900
1933312;1337;16;129894998463234;6875900
1933312;1337;32;64792555562204;506800
1966080;1337;1;2110630799957859;1832400
1966080;1337;2;1055377986403326;947900
1966080;1337;4;527556111315922;941900
1966080;1337;8;264112508430260;565800
1966080;1337;16;132085649744958;563900
1966080;1337;32;65878688106682;609300
1998848;1337;1;2145650367831917;3017400
1998848;1337;2;1072936882793000;979100
1998848;1337;4;536318467987404;719500
1998848;1337;8;268509040835873;560300
1998848;1337;16;134292936313302;509600
1998848;1337;32;67001261871651;394800
2031616;1337;1;2180911146447746;1503300
2031616;1337;2;1090592100145821;889100
2031616;1337;4;545119961258007;908800
2031616;1337;8;272898858244605;529000
2031616;1337;16;136462555104570;527400
2031616;1337;32;68089660921950;550900
2064384;1337;1;2216061959527561;1320000
2064384;1337;2;1108154732023244;813000
2064384;1337;4;553848615046969;601400
2064384;1337;8;277251484485553;765400
2064384;1337;16;138641262101899;601500
2064384;1337;32;69177968161174;393600
2097152;1337;1;2251262061550586;1675800
2097152;1337;2;1125822317682626;1056500
2097152;1337;4;562605811320178;800300
2097152;1337;8;281631381586174;517500
2097152;1337;16;140819692435928;549200
2097152;1337;32;70272403066001;738100
2129920;1337;1;2286518762138483;1554900
2129920;1337;2;1143601702880744;894600
2129920;1337;4;571613086007895;861100
2129920;1337;8;286126185793468;647000
2129920;1337;16;143065521840354;510800
2129920;1337;32;71398482202395;459300
2162688;1337;1;2321778363584317;2251100
2162688;1337;2;1161269027902331;865900
2162688;1337;4;580393459171269;756300
2162688;1337;8;290489523710577;731400
2162688;1337;16;145268947035594;818200
2162688;1337;32;72505187591315;761100
2195456;1337;1;2356929343339976;1490400
2195456;1337;2;1178895309015421;778100
2195456;1337;4;589226580770853;741600
2195456;1337;8;294890255885962;515500
2195456;1337;16;147426401593254;566500
2195456;1337;32;73568471446088;436200
2228224;1337;1;2392185532840924;1319100
2228224;1337;2;1196513559949534;890600
2228224;1337;4;598053559340433;860700
2228224;1337;8;299240606490266;581100
2228224;1337;16;149637416049053;559300
2228224;1337;32;74655566683001;621100
2260992;1337;1;2427405101381680;1273100
2260992;1337;2;1214115628771514;915400
2260992;1337;4;606824846439028;741800
2260992;1337;8;303626167628299;538900
2260992;1337;16;151836768196453;718100
2260992;1337;32;75760557913145;476700
2293760;1337;1;2462666341056318;3049000
2293760;1337;2;1231735682217389;1192500
2293760;1337;4;615666942218651;667200
2293760;1337;8;308074499693132;719700
2293760;1337;16;154076683640683;989400
2293760;1337;32;76881683491890;499300
2326528;1337;1;2497736995859440;1246600
2326528;1337;2;1249339145053258;1319400
2326528;1337;4;624476059144621;831300
2326528;1337;8;312467546931549;889400
2326528;1337;16;156266424260529;851200
2326528;1337;32;77964239407986;628500
2359296;1337;1;2533165731309384;1934800
2359296;1337;2;1267090178522909;868500
2359296;1337;4;633411869649255;1088000
2359296;1337;8;316951051977282;860700
2359296;1337;16;158512355576963;1330300
2359296;1337;32;79080316935210;789300
2392064;1337;1;2568296868966668;2630900
2392064;1337;2;1284748020395125;1110900
2392064;1337;4;642196201516757;891300
2392064;1337;8;321338624590976;798300
2392064;1337;16;160692342465258;945700
